Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Packets/s,Flow Bytes/s,Avg Packet Size,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Fwd Packets Length Total,Bwd Packets Length Total,Flow IAT Mean,Flow IAT Std,Idle Mean,Protocol
327917,0,0,9.179999999999999e-06,6318082.788671024,58,0,1,0,0,1,0,0,0,0,8.866593644425675e-06,3.706783783265824e-06,8.866593644425675e-06,TCP
334438,0,0,6.521e-06,8894341.358687319,58,0,1,0,0,1,0,0,0,0,8.790116561086553e-06,3.6871485097058515e-06,8.790116561086553e-06,TCP
342286,0,0,7.848e-06,7390417.940876656,58,0,1,0,0,1,0,0,0,0,8.77258105155749e-06,3.641175293802662e-06,8.77258105155749e-06,TCP
350037,0,0,7.750999999999999e-06,7482905.431557218,58,0,1,0,0,1,0,0,0,0,8.749961853027343e-06,3.5981463394000007e-06,8.749961853027343e-06,TCP
357874,0,0,7.837e-06,7400791.119050657,58,0,1,0,0,1,0,0,0,0,8.73426111733041e-06,3.5553826066822377e-06,8.73426111733041e-06,TCP
362730,0,0,4.856e-06,11943986.820428336,58,0,1,0,0,1,0,0,0,0,8.645511808849516e-06,3.558470089717509e-06,8.645511808849516e-06,TCP
369329,0,0,6.599e-06,8789210.48643734,58,0,1,0,0,1,0,0,0,0,8.58306884765625e-06,3.5400552183331696e-06,8.58306884765625e-06,TCP
382225,0,0,1.2896000000000002e-05,4497518.610421836,58,0,1,0,0,1,0,0,0,0,8.68060372092507e-06,3.557560145294949e-06,8.68060372092507e-06,TCP
394022,0,0,1.1797e-05,4916504.195982029,58,0,1,0,0,1,0,0,0,0,8.757909138997396e-06,3.554987223038805e-06,8.757909138997396e-06,TCP
399064,0,0,5.041999999999999e-06,11503371.677905593,58,0,1,0,0,1,0,0,0,0,8.676363074261209e-06,3.5584316330729846e-06,8.676363074261209e-06,TCP
405659,0,0,6.5949999999999995e-06,8794541.319181198,58,0,1,0,0,1,0,0,0,0,8.618577997735206e-06,3.542121039034815e-06,8.618577997735206e-06,TCP
413325,0,0,7.666e-06,7565875.293503782,58,0,1,0,0,1,0,0,0,0,8.60293706258138e-06,3.506669578710996e-06,8.60293706258138e-06,TCP
421264,0,0,7.939e-06,7305706.0083133895,58,0,1,0,0,1,0,0,0,0,8.592800218231822e-06,3.4714132711214335e-06,8.592800218231822e-06,TCP
433185,0,0,1.1921e-05,4865363.643989598,58,0,1,0,0,1,0,0,0,0,8.65936279296875e-06,3.4679668594674447e-06,8.65936279296875e-06,TCP
438169,0,0,4.984e-06,11637239.165329052,58,0,1,0,0,1,0,0,0,0,8.587743721756281e-06,3.470942121891724e-06,8.587743721756281e-06,TCP
446072,0,0,7.902999999999999e-06,7338985.195495381,58,0,1,0,0,1,0,0,0,0,8.57848387498122e-06,3.438041691582933e-06,8.57848387498122e-06,TCP
455970,0,0,9.897999999999999e-06,5859769.650434431,58,0,1,0,0,1,0,0,0,0,8.605561166439414e-06,3.411045981025388e-06,8.605561166439414e-06,TCP
461070,0,0,5.0999999999999995e-06,11372549.019607842,58,0,1,0,0,1,0,0,0,0,8.538917258933739e-06,3.413965747821474e-06,8.538917258933739e-06,TCP
468537,0,0,7.466999999999999e-06,7767510.379000938,58,0,1,0,0,1,0,0,0,0,8.509375832297584e-06,3.389745663992484e-06,8.509375832297584e-06,TCP
476243,0,0,7.706e-06,7526602.647287827,58,0,1,0,0,1,0,0,0,0,8.502176829746791e-06,3.3597679677130776e-06,8.502176829746791e-06,TCP
483566,0,0,7.323e-06,7920251.263143521,58,0,1,0,0,1,0,0,0,0,8.474316513329222e-06,3.336685786577254e-06,8.474316513329222e-06,TCP
488864,0,0,5.298e-06,10947527.368818423,58,0,1,0,0,1,0,0,0,0,8.43097423685008e-06,3.3239424093875168e-06,8.43097423685008e-06,TCP
494573,0,0,5.708999999999999e-06,10159397.442634437,58,0,1,0,0,1,0,0,0,0,8.372937218617584e-06,3.3251601447974267e-06,8.372937218617584e-06,TCP
521243,0,0,2.667e-05,2174728.1589801274,58,0,1,0,0,1,0,0,0,0,8.6824099222819e-06,4.064854207294308e-06,8.6824099222819e-06,TCP
526387,0,0,5.144e-06,11275272.161741834,58,0,1,0,0,1,0,0,0,0,8.62215386062372e-06,4.058326970666291e-06,8.62215386062372e-06,TCP
531421,0,0,5.0339999999999996e-06,11521652.761223678,58,0,1,0,0,1,0,0,0,0,8.563841542889996e-06,4.051147030509389e-06,8.563841542889996e-06,TCP
536401,0,0,4.980000000000001e-06,11646586.345381526,58,0,1,0,0,1,0,0,0,0,8.507380409846229e-06,4.043381618828132e-06,8.507380409846229e-06,TCP
543002,0,0,6.601e-06,8786547.492804121,58,0,1,0,0,1,0,0,0,0,8.48621129989624e-06,4.015185559103787e-06,8.48621129989624e-06,TCP
548526,0,0,5.524e-06,10499637.94351919,58,0,1,0,0,1,0,0,0,0,8.432681743915264e-06,4.007128041820788e-06,8.432681743915264e-06,TCP
556866,0,0,8.34e-06,6954436.450839329,58,0,1,0,0,1,0,0,0,0,8.438572739109848e-06,3.976938756732986e-06,8.438572739109848e-06,TCP
562495,0,0,5.629e-06,10303783.975839403,58,0,1,0,0,1,0,0,0,0,8.387352103617655e-06,3.96902205578781e-06,8.387352103617655e-06,TCP
567883,0,0,5.388e-06,10764662.212323682,58,0,1,0,0,1,0,0,0,0,8.355168735279757e-06,3.948527428003377e-06,8.355168735279757e-06,TCP
573381,0,0,5.498e-06,10549290.651145872,58,0,1,0,0,1,0,0,0,0,8.306641509567482e-06,3.940183607382698e-06,8.306641509567482e-06,TCP
579275,0,0,5.894e-06,9840515.77875806,58,0,1,0,0,1,0,0,0,0,8.27312469482422e-06,3.921832923550099e-06,8.27312469482422e-06,TCP
584595,0,0,5.32e-06,10902255.639097745,58,0,1,0,0,1,0,0,0,0,8.227119983082087e-06,3.913092538263966e-06,8.227119983082087e-06,TCP
590276,0,0,5.6809999999999995e-06,10209470.163703572,58,0,1,0,0,1,0,0,0,0,8.195638656616211e-06,3.89486697102572e-06,8.195638656616211e-06,TCP
595341,0,0,5.065e-06,11451135.241855875,58,0,1,0,0,1,0,0,0,0,8.151955800513699e-06,3.885816577676557e-06,8.151955800513699e-06,TCP
607551,0,0,1.2210000000000002e-05,4750204.75020475,58,0,1,0,0,1,0,0,0,0,8.202887870169974e-06,3.883927104516839e-06,8.202887870169974e-06,TCP
613233,0,0,5.682e-06,10207673.354452658,58,0,1,0,0,1,0,0,0,0,8.172988891601563e-06,3.866511361662175e-06,8.172988891601563e-06,TCP
618294,0,0,5.0609999999999995e-06,11460185.734044654,58,0,1,0,0,1,0,0,0,0,8.131328381990132e-06,3.85789717603945e-06,8.131328381990132e-06,TCP
623799,0,0,5.505e-06,10535876.475930972,58,0,1,0,0,1,0,0,0,0,8.103135344269988e-06,3.840636469898798e-06,8.103135344269988e-06,TCP
631602,0,0,7.803e-06,7433038.574907088,58,0,1,0,0,1,0,0,0,0,8.103175041003105e-06,3.815937602793129e-06,8.103175041003105e-06,TCP
636897,0,0,5.294999999999999e-06,10953729.933899906,58,0,1,0,0,1,0,0,0,0,8.063980295688292e-06,3.807477421334104e-06,8.063980295688292e-06,TCP
642324,0,0,5.426999999999999e-06,10687304.21964253,58,0,1,0,0,1,0,0,0,0,8.025765419006348e-06,3.798821268134348e-06,8.025765419006348e-06,TCP
648315,0,0,5.990999999999999e-06,9681188.449340679,58,0,1,0,0,1,0,0,0,0,8.000267876519098e-06,3.782180849197122e-06,8.000267876519098e-06,TCP
656562,0,0,8.246999999999999e-06,7032860.434097247,58,0,1,0,0,1,0,0,0,0,8.001560118140244e-06,3.7590660189530738e-06,8.001560118140244e-06,TCP
664220,0,0,7.658e-06,7573779.054583442,58,0,1,0,0,1,0,0,0,0,7.999948708407851e-06,3.7363809147006757e-06,7.999948708407851e-06,TCP
669226,0,0,5.006e-06,11586096.683979224,58,0,1,0,0,1,0,0,0,0,7.964315868559338e-06,3.7282342264139056e-06,7.964315868559338e-06,TCP
674098,0,0,4.871999999999999e-06,11904761.904761905,58,0,1,0,0,1,0,0,0,0,7.929521448471967e-06,3.7199326535120623e-06,7.929521448471967e-06,TCP
679447,0,0,5.349e-06,10843148.252009721,58,0,1,0,0,1,0,0,0,0,7.895536200944768e-06,3.7114913302022012e-06,7.895536200944768e-06,TCP
684316,0,0,4.8689999999999995e-06,11912096.939823372,58,0,1,0,0,1,0,0,0,0,7.862332223475664e-06,3.702924247849917e-06,7.862332223475664e-06,TCP
689523,0,0,5.2069999999999994e-06,11138851.545995774,58,0,1,0,0,1,0,0,0,0,7.829882881858133e-06,3.6942443481416282e-06,7.829882881858133e-06,TCP
696325,0,0,6.801999999999999e-06,8526903.85180829,58,0,1,0,0,1,0,0,0,0,7.819593622443379e-06,3.6746994062472687e-06,7.819593622443379e-06,TCP
706046,0,0,9.720999999999999e-06,5966464.355518979,58,0,1,0,0,1,0,0,0,0,7.843971252441406e-06,3.661457046164055e-06,7.843971252441406e-06,TCP
712861,0,0,6.815e-06,8510638.29787234,58,0,1,0,0,1,0,0,0,0,7.836373297722785e-06,3.641996935782498e-06,7.836373297722785e-06,TCP
717940,0,0,5.078999999999999e-06,11419570.78164993,58,0,1,0,0,1,0,0,0,0,7.80561695928159e-06,3.6340126432698428e-06,7.80561695928159e-06,TCP
724250,0,0,6.31e-06,9191759.11251981,58,0,1,0,0,1,0,0,0,0,7.785776610015541e-06,3.619428436467724e-06,7.785776610015541e-06,TCP
730929,0,0,6.679e-06,8683934.720766582,58,0,1,0,0,1,0,0,0,0,7.77650386729139e-06,3.601235094326648e-06,7.77650386729139e-06,TCP
737805,0,0,6.876e-06,8435136.707388017,58,0,1,0,0,1,0,0,0,0,7.769936009457236e-06,3.582797005676661e-06,7.769936009457236e-06,TCP
744811,0,0,7.0059999999999995e-06,8278618.327148158,58,0,1,0,0,1,0,0,0,0,7.761021455128988e-06,3.5651467160851806e-06,7.761021455128988e-06,TCP
750485,0,0,5.674e-06,10222065.562213605,58,0,1,0,0,1,0,0,0,0,7.73262731807748e-06,3.557616502417391e-06,7.73262731807748e-06,TCP
758283,0,0,7.797999999999999e-06,7437804.565273146,58,0,1,0,0,1,0,0,0,0,7.73400676493742e-06,3.539444930841808e-06,7.73400676493742e-06,TCP
764569,0,0,6.286e-06,9226853.324848872,58,0,1,0,0,1,0,0,0,0,7.718500464853615e-06,3.524867648092208e-06,7.718500464853615e-06,TCP
770717,0,0,6.147999999999999e-06,9433962.264150944,58,0,1,0,0,1,0,0,0,0,7.710456848144532e-06,3.5081120698187386e-06,7.710456848144532e-06,TCP
793032,0,0,2.2315000000000002e-05,2599148.554783778,58,0,1,0,0,1,0,0,0,0,7.851289050413831e-06,3.76408969222242e-06,7.851289050413831e-06,TCP
799464,0,0,6.432e-06,9017412.935323382,58,0,1,0,0,1,0,0,0,0,7.832751554601332e-06,3.750223076676524e-06,7.832751554601332e-06,TCP
804698,0,0,5.233999999999999e-06,11081390.905617118,58,0,1,0,0,1,0,0,0,0,7.816888753650259e-06,3.7354108016391515e-06,7.816888753650259e-06,TCP
811534,0,0,6.836e-06,8484493.856056172,58,0,1,0,0,1,0,0,0,0,7.799038520226111e-06,3.721820326902606e-06,7.799038520226111e-06,TCP
817702,0,0,6.168e-06,9403372.243839169,58,0,1,0,0,1,0,0,0,0,7.78152829124814e-06,3.70835684497478e-06,7.78152829124814e-06,TCP
828294,0,0,1.0592e-05,5475830.81570997,58,0,1,0,0,1,0,0,0,0,7.811582313393645e-06,3.7036490291332458e-06,7.811582313393645e-06,TCP
833851,0,0,5.557e-06,10437286.305560553,58,0,1,0,0,1,0,0,0,0,7.794282146703416e-06,3.6906022638475167e-06,7.794282146703416e-06,TCP
838772,0,0,4.921e-06,11786222.312538102,58,0,1,0,0,1,0,0,0,0,7.768472035725912e-06,3.683165517259502e-06,7.768472035725912e-06,TCP
843543,0,0,4.771e-06,12156780.549151123,58,0,1,0,0,1,0,0,0,0,7.734386199111239e-06,3.683304408894108e-06,7.734386199111239e-06,TCP
848676,0,0,5.133e-06,11299435.028248588,58,0,1,0,0,1,0,0,0,0,7.709589871493253e-06,3.675651908729951e-06,7.709589871493253e-06,TCP
853799,0,0,5.123e-06,11321491.313683389,58,0,1,0,0,1,0,0,0,0,7.693831985061234e-06,3.662787967439996e-06,7.693831985061234e-06,TCP
860594,0,0,6.794999999999999e-06,8535688.005886681,58,0,1,0,0,1,0,0,0,0,7.678355489458357e-06,3.650043393262731e-06,7.678355489458357e-06,TCP
869296,0,0,8.701999999999999e-06,6665134.451850149,58,0,1,0,0,1,0,0,0,0,7.690581600222968e-06,3.6361596844982166e-06,7.690581600222968e-06,TCP
874383,0,0,5.087e-06,11401611.952034598,58,0,1,0,0,1,0,0,0,0,7.66703957005551e-06,3.628815987817007e-06,7.66703957005551e-06,TCP
880339,0,0,5.956e-06,9738079.247817326,58,0,1,0,0,1,0,0,0,0,7.652199786642324e-06,3.616476663121029e-06,7.652199786642324e-06,TCP
885240,0,0,4.900999999999999e-06,11834319.526627218,58,0,1,0,0,1,0,0,0,0,7.62939453125e-06,3.6091499621985666e-06,7.62939453125e-06,TCP
891164,0,0,5.924e-06,9790681.971640782,58,0,1,0,0,1,0,0,0,0,7.615130171816572e-06,3.596975559397948e-06,7.615130171816572e-06,TCP
896156,0,0,4.992e-06,11618589.743589744,58,0,1,0,0,1,0,0,0,0,7.593025595454846e-06,3.589673351392633e-06,7.593025595454846e-06,TCP
900955,0,0,4.799e-06,12085851.219003959,58,0,1,0,0,1,0,0,0,0,7.571292524578191e-06,3.582346385792368e-06,7.571292524578191e-06,TCP
905907,0,0,4.951999999999999e-06,11712439.4184168,58,0,1,0,0,1,0,0,0,0,7.5499216715494794e-06,3.574998061161681e-06,7.5499216715494794e-06,TCP
927759,0,0,2.1852000000000004e-05,2654219.2934285193,58,0,1,0,0,1,0,0,0,0,7.670772962333741e-06,3.798366805613193e-06,7.670772962333741e-06,TCP
932731,0,0,4.972e-06,11665325.82461786,58,0,1,0,0,1,0,0,0,0,7.646982787085362e-06,3.7918088186776427e-06,7.646982787085362e-06,TCP
938432,0,0,5.700999999999999e-06,10173653.744957024,58,0,1,0,0,1,0,0,0,0,7.625517806386559e-06,3.783798654534868e-06,7.625517806386559e-06,TCP
944052,0,0,5.6199999999999996e-06,10320284.697508896,58,0,1,0,0,1,0,0,0,0,7.614012687436995e-06,3.770670066284589e-06,7.614012687436995e-06,TCP
949131,0,0,5.078999999999999e-06,11419570.78164993,58,0,1,0,0,1,0,0,0,0,7.593154907226561e-06,3.762732378764463e-06,7.593154907226561e-06,TCP
954400,0,0,5.269e-06,11007781.362687416,58,0,1,0,0,1,0,0,0,0,7.5726282028924845e-06,3.754791185125275e-06,7.5726282028924845e-06,TCP
960144,0,0,5.7439999999999996e-06,10097493.0362117,58,0,1,0,0,1,0,0,0,0,7.559934000330647e-06,3.74269279567486e-06,7.559934000330647e-06,TCP
969545,0,0,9.400999999999999e-06,6169556.430167004,58,0,1,0,0,1,0,0,0,0,7.569789886474609e-06,3.72969843410206e-06,7.569789886474609e-06,TCP
974937,0,0,5.392e-06,10756676.557863502,58,0,1,0,0,1,0,0,0,0,7.559162701747213e-06,3.717159110546061e-06,7.559162701747213e-06,TCP
980074,0,0,5.136999999999999e-06,11290636.55830251,58,0,1,0,0,1,0,0,0,0,7.539529066819411e-06,3.7095433704965432e-06,7.539529066819411e-06,TCP
986356,0,0,6.282e-06,9232728.430436166,58,0,1,0,0,1,0,0,0,0,7.527475138656964e-06,3.697912525783433e-06,7.527475138656964e-06,TCP
993615,0,0,7.259e-06,7990081.278413004,58,0,1,0,0,1,0,0,0,0,7.522828651197029e-06,3.684262502724335e-06,7.522828651197029e-06,TCP
1002085,0,0,8.470999999999999e-06,6846889.387321449,58,0,1,0,0,1,0,0,0,0,7.534385623788475e-06,3.672786682258362e-06,7.534385623788475e-06,TCP
1009546,0,0,7.46e-06,7774798.927613941,58,0,1,0,0,1,0,0,0,0,7.5297569161030774e-06,3.6594459483658e-06,7.5297569161030774e-06,TCP
1024060,0,0,1.4515e-05,3995866.345160179,58,0,1,0,0,1,0,0,0,0,7.585242942527488e-06,3.702012115753105e-06,7.585242942527488e-06,TCP
1029387,0,0,5.3259999999999995e-06,10889973.713856552,58,0,1,0,0,1,0,0,0,0,7.566283730899585e-06,3.694949039998827e-06,7.566283730899585e-06,TCP
1038165,0,0,8.778e-06,6607427.66005924,58,0,1,0,0,1,0,0,0,0,7.577186083271556e-06,3.683633963263758e-06,7.577186083271556e-06,TCP
1043382,0,0,5.216999999999999e-06,11117500.479202606,58,0,1,0,0,1,0,0,0,0,7.558560025864753e-06,3.676732427971732e-06,7.558560025864753e-06,TCP
1048322,0,0,4.94e-06,11740890.68825911,58,0,1,0,0,1,0,0,0,0,7.540201969283947e-06,3.66982499120003e-06,7.540201969283947e-06,TCP
1053109,0,0,4.787e-06,12116147.900564028,58,0,1,0,0,1,0,0,0,0,7.522106170654296e-06,3.6629134394230106e-06,7.522106170654296e-06,TCP
1057970,0,0,4.861e-06,11931701.296029624,58,0,1,0,0,1,0,0,0,0,7.504267050019392e-06,3.6559994652342447e-06,7.504267050019392e-06,TCP
1063198,0,0,5.228e-06,11094108.645753635,58,0,1,0,0,1,0,0,0,0,7.486679184604698e-06,3.649084672209922e-06,7.486679184604698e-06,TCP
1070899,0,0,7.701e-06,7531489.416958837,58,0,1,0,0,1,0,0,0,0,7.489344456812719e-06,3.636441949480505e-06,7.489344456812719e-06,TCP
1076087,0,0,5.187999999999999e-06,11179645.335389359,58,0,1,0,0,1,0,0,0,0,7.472104496426053e-06,3.629652966003439e-06,7.472104496426053e-06,TCP
1081087,0,0,4.9999999999999996e-06,11599999.999999998,58,0,1,0,0,1,0,0,0,0,7.455102328596444e-06,3.6228648153604756e-06,7.455102328596444e-06,TCP
1086046,0,0,4.9589999999999994e-06,11695906.432748538,58,0,1,0,0,1,0,0,0,0,7.43833306717546e-06,3.61607886597914e-06,7.43833306717546e-06,TCP
1091174,0,0,5.128e-06,11310452.418096725,58,0,1,0,0,1,0,0,0,0,7.421791958971088e-06,3.60929641491618e-06,7.421791958971088e-06,TCP
1096440,0,0,5.266e-06,11014052.411697684,58,0,1,0,0,1,0,0,0,0,7.405474379255965e-06,3.6025186914345753e-06,7.405474379255965e-06,TCP
1101448,0,0,5.008e-06,11581469.6485623,58,0,1,0,0,1,0,0,0,0,7.389375827456481e-06,3.595746860385812e-06,7.389375827456481e-06,TCP
1106509,0,0,5.0609999999999995e-06,11460185.734044654,58,0,1,0,0,1,0,0,0,0,7.373491923014323e-06,3.588982025409165e-06,7.373491923014323e-06,TCP
1115887,0,0,9.377999999999999e-06,6184687.56664534,58,0,1,0,0,1,0,0,0,0,7.390975952148437e-06,3.583481883836906e-06,7.390975952148437e-06,TCP
1121130,0,0,5.2430000000000005e-06,11062368.87278276,58,0,1,0,0,1,0,0,0,0,7.375290519312809e-06,3.5768716567986717e-06,7.375290519312809e-06,TCP
1125926,0,0,4.796e-06,12093411.175979983,58,0,1,0,0,1,0,0,0,0,7.3598101248149e-06,3.5702682729126086e-06,7.3598101248149e-06,TCP
1130986,0,0,5.059999999999999e-06,11462450.592885375,58,0,1,0,0,1,0,0,0,0,7.34453077440138e-06,3.563672707907986e-06,7.34453077440138e-06,TCP
1135823,0,0,4.837e-06,11990903.452553237,58,0,1,0,0,1,0,0,0,0,7.329448576896421e-06,3.5570858868070255e-06,7.329448576896421e-06,TCP
1140836,0,0,5.012999999999999e-06,11569918.212647118,58,0,1,0,0,1,0,0,0,0,7.314559740897936e-06,3.5505086863652128e-06,7.314559740897936e-06,TCP
1145868,0,0,5.0319999999999994e-06,11526232.114467409,58,0,1,0,0,1,0,0,0,0,7.29986057160007e-06,3.5439419373851557e-06,7.29986057160007e-06,TCP
1150838,0,0,4.97e-06,11670020.120724346,58,0,1,0,0,1,0,0,0,0,7.285347467736353e-06,3.537386426911301e-06,7.285347467736353e-06,TCP
1159663,0,0,8.825e-06,6572237.960339944,58,0,1,0,0,1,0,0,0,0,7.289010773664751e-06,3.526545661692012e-06,7.289010773664751e-06,TCP
1165564,0,0,5.901e-06,9828842.569056092,58,0,1,0,0,1,0,0,0,0,7.282197475433349e-06,3.516557545571004e-06,7.282197475433349e-06,TCP
1170434,0,0,4.87e-06,11909650.924024642,58,0,1,0,0,1,0,0,0,0,7.268064510748253e-06,3.510174771891273e-06,7.268064510748253e-06,TCP
1175334,0,0,4.9000000000000005e-06,11836734.693877552,58,0,1,0,0,1,0,0,0,0,7.254106027108652e-06,3.503803430178842e-06,7.254106027108652e-06,TCP
1180228,0,0,4.894e-06,11851246.424192889,58,0,1,0,0,1,0,0,0,0,7.238856122537625e-06,3.498427694028491e-06,7.238856122537625e-06,TCP
1185017,0,0,4.788999999999999e-06,12111087.909793276,58,0,1,0,0,1,0,0,0,0,7.225245964236376e-06,3.492071282005212e-06,7.225245964236376e-06,TCP
