Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Packets/s,Flow Bytes/s,Avg Packet Size,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Fwd Packets Length Total,Bwd Packets Length Total,Flow IAT Mean,Flow IAT Std,Idle Mean,Protocol
8433986,0,0,6.6169999999999995e-06,8160797.944687924,54,0,0,1,0,1,0,0,0,0,0.00028113524119,0.0014690265902180001,0.00028113524119,TCP
8441739,0,0,7.753e-06,6965045.7887269445,54,0,0,1,0,1,0,0,0,0,0.000272320162865,0.001445944717371,0.000272320162865,TCP
8450003,0,0,8.263999999999999e-06,6534365.924491771,54,0,0,1,0,1,0,0,0,0,0.000264093279838,0.0014239094516510001,0.000264093279838,TCP
8457232,0,0,7.229e-06,7469912.851016738,54,0,0,1,0,1,0,0,0,0,0.00025629997253400004,0.0014028619760020002,0.00025629997253400004,TCP
8468444,0,0,1.1212e-05,4816268.283981448,54,0,0,1,0,1,0,0,0,0,0.00024908430436000004,0.001382699137722,0.00024908430436000004,TCP
8474204,0,0,5.76e-06,9375000.0,54,0,0,1,0,1,0,0,0,0,0.00024214472089400003,0.0013634037510140001,0.00024214472089400003,TCP
8479580,0,0,5.376e-06,10044642.857142858,54,0,0,1,0,1,0,0,0,0,0.00023555755615200003,0.0013448989524340001,0.00023555755615200003,TCP
8486839,0,0,7.259e-06,7439041.19024659,54,0,0,1,0,1,0,0,0,0,0.00022937800433100002,0.0013271181928640001,0.00022937800433100002,TCP
8494630,0,0,7.791e-06,6931074.31651906,54,0,0,1,0,1,0,0,0,0,0.000223555062946,0.001310018607387,0.000223555062946,TCP
8502686,0,0,8.055999999999999e-06,6703078.450844091,54,0,0,1,0,1,0,0,0,0,0.000218024620643,0.0012935637586340002,0.000218024620643,TCP
8508529,0,0,5.843e-06,9241827.828170462,54,0,0,1,0,1,0,0,0,0,0.000212723016738,0.001277720897092,0.000212723016738,TCP
8513686,0,0,5.157e-06,10471204.188481675,54,0,0,1,0,1,0,0,0,0,0.00020765676731,0.0012624494321980002,0.00020765676731,TCP
8524052,0,0,1.0366e-05,5209338.221107466,54,0,0,1,0,1,0,0,0,0,0.000202950977143,0.0012476936254470002,0.000202950977143,TCP
8532275,0,0,8.223e-06,6566946.369937979,54,0,0,1,0,1,0,0,0,0,0.000198441882466,0.00123344642477,0.000198441882466,TCP
8595133,0,0,6.2858e-05,859079.1943746222,54,0,0,1,0,1,0,0,0,0,0.00019534067674100003,0.0012195189981920001,0.00019534067674100003,TCP
8605135,0,0,1.0002e-05,5398920.215956809,54,0,0,1,0,1,0,0,0,0,0.00019122229682,0.0012062020533810001,0.00019122229682,TCP
8611888,0,0,6.7529999999999995e-06,7996446.0239893375,54,0,0,1,0,1,0,0,0,0,0.00018721559773300002,0.001193321850066,0.00018721559773300002,TCP
8617539,0,0,5.651e-06,9555830.826402407,54,0,0,1,0,1,0,0,0,0,0.00018335910553600001,0.001180848398175,0.00018335910553600001,TCP
8624120,0,0,6.581e-06,8205439.902750341,54,0,0,1,0,1,0,0,0,0,0.00017968813578200001,0.001168754144858,0.00017968813578200001,TCP
8632260,0,0,8.14e-06,6633906.633906634,54,0,0,1,0,1,0,0,0,0,0.000176181598585,0.001157021684862,0.000176181598585,TCP
8648005,0,0,1.5745000000000003e-05,3429660.2095903466,54,0,0,1,0,1,0,0,0,0,0.000172958374023,0.001145615234409,0.000172958374023,TCP
8653926,0,0,5.921e-06,9120081.067387266,54,0,0,1,0,1,0,0,0,0,0.000169683905208,0.0011345643954430002,0.000169683905208,TCP
8663169,0,0,9.243e-06,5842259.006815969,54,0,0,1,0,1,0,0,0,0,0.000166613322037,0.001123816121264,0.000166613322037,TCP
8667779,0,0,4.61e-06,11713665.943600869,54,0,0,1,0,1,0,0,0,0,0.00016354614833600001,0.0011133833045380002,0.00016354614833600001,TCP
8674409,0,0,6.629999999999999e-06,8144796.380090497,54,0,0,1,0,1,0,0,0,0,0.00016064997072500002,0.001103227523471,0.00016064997072500002,TCP
8680350,0,0,5.9409999999999995e-06,9089378.89244235,54,0,0,1,0,1,0,0,0,0,0.000157837434248,0.001093347537485,0.000157837434248,TCP
8686242,0,0,5.892e-06,9164969.450101834,54,0,0,1,0,1,0,0,0,0,0.00015512534550200002,0.001083728194582,0.00015512534550200002,TCP
8692107,0,0,5.865e-06,9207161.125319693,54,0,0,1,0,1,0,0,0,0,0.000152508417765,0.001074358238409,0.000152508417765,TCP
8702753,0,0,1.0646000000000001e-05,5072327.634792411,54,0,0,1,0,1,0,0,0,0,0.000150051610223,0.0010652177637920002,0.000150051610223,TCP
8710335,0,0,7.5819999999999996e-06,7122131.363756265,54,0,0,1,0,1,0,0,0,0,0.00014764575634900002,0.0010563108354150002,0.00014764575634900002,TCP
8717022,0,0,6.687e-06,8075370.121130552,54,0,0,1,0,1,0,0,0,0,0.000145284334818,0.001047628293044,0.000145284334818,TCP
8721276,0,0,4.254e-06,12693935.119887164,54,0,0,1,0,1,0,0,0,0,0.00014298470293800002,0.001039158373404,0.00014298470293800002,TCP
8726756,0,0,5.48e-06,9854014.598540146,54,0,0,1,0,1,0,0,0,0,0.000140759252732,0.0010308905363140002,0.000140759252732,TCP
8734383,0,0,7.626999999999999e-06,7080110.135046545,54,0,0,1,0,1,0,0,0,0,0.00013864986480200002,0.001022811005851,0.00013864986480200002,TCP
8758799,0,0,2.4416000000000005e-05,2211664.482306684,54,0,0,1,0,1,0,0,0,0,0.000136859714984,0.001014888304941,0.000136859714984,TCP
8768767,0,0,9.968e-06,5417335.473515249,54,0,0,1,0,1,0,0,0,0,0.00013490823599000002,0.00100717221643,0.00013490823599000002,TCP
8788353,0,0,1.9586000000000002e-05,2757071.3775145514,54,0,0,1,0,1,0,0,0,0,0.000133167613636,0.0009996115114900002,0.000133167613636,TCP
8795569,0,0,7.216e-06,7483370.288248337,54,0,0,1,0,1,0,0,0,0,0.000131283233414,0.000992241781951,0.000131283233414,TCP
8801737,0,0,6.168e-06,8754863.813229572,54,0,0,1,0,1,0,0,0,0,0.000129440251518,0.000985034385312,0.000129440251518,TCP
